epoch,agent/cur_q1,agent/cur_q2,agent/diff_loss,agent/guide_loss,agent/lmbda,agent/policy_grad_norm,agent/policy_loss,agent/policy_weight_norm,agent/qf1_grad_norm,agent/qf1_loss,agent/qf1_weight_norm,agent/qf2_grad_norm,agent/qf2_loss,agent/qf2_weight_norm,agent/qf_loss,agent/tgt_q,agent/tgt_q1,agent/tgt_q2,average_return,average_traj_length,average_normalizd_return,average_10_normalized_return,best_normalized_return,done,train_time,eval_time,epoch_time
415,197.34781,196.90033,0.09985587,-1.9867443,0.009796026,1.5021414,-1.8868884,72.85096,635.8002,38.163395,106.31249,948.3984,44.97873,106.08628,83.14212,197.2964,198.41183,198.23215,4226.604,1000.0,0.9203392085792498,0.8987535495624981,0.9349098590607513,1.0,5.437098264694214,7.3909759521484375e-06,5.437105655670166
416,190.01524,190.27017,0.10984942,-1.982638,0.010154499,0.8812173,-1.8727885,72.90847,787.58514,34.657322,106.373375,613.355,28.233265,106.13555,62.890587,190.35823,192.78416,193.31349,4226.604,1000.0,0.9203392085792498,0.8987535495624981,0.9349098590607513,1.0,5.356403827667236,7.62939453125e-06,5.356411457061768
417,200.38882,200.1744,0.08553524,-1.9858694,0.009626962,0.7353297,-1.9003341,72.973724,868.66205,31.858343,106.446915,1082.7338,35.154697,106.21534,67.01304,199.91205,201.67014,201.43774,4226.604,1000.0,0.9203392085792498,0.8987535495624981,0.9349098590607513,1.0,5.518899440765381,8.106231689453125e-06,5.51890754699707
418,200.64896,201.03723,0.14758277,-1.980379,0.009653707,0.9967798,-1.8327962,73.02682,494.51913,30.111572,106.52145,464.7444,29.507305,106.28157,59.618877,200.57059,202.1723,202.10135,4226.604,1000.0,0.9203392085792498,0.8987535495624981,0.9349098590607513,1.0,5.507417917251587,8.344650268554688e-06,5.5074262619018555
419,195.13306,194.58102,0.11974155,-1.9729122,0.009862187,1.0078502,-1.8531706,73.09475,790.05316,38.234154,106.58097,680.367,29.727747,106.34909,67.9619,194.42337,196.60065,196.69211,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.411725282669067,35.61154627799988,41.023271560668945
420,199.45999,199.88246,0.12748285,-1.9787182,0.009713584,0.9832985,-1.8512353,73.15452,618.9823,32.881554,106.65561,653.12585,39.1091,106.41925,71.990654,200.07047,201.07904,201.12732,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.6507604122161865,6.198883056640625e-06,5.650766611099243
421,204.34433,204.57631,0.09897027,-1.9892346,0.009524693,0.6307272,-1.8902643,73.223724,661.18317,30.514336,106.7449,599.2166,34.535137,106.48853,65.04947,204.88602,206.56337,206.15724,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.394435405731201,6.4373016357421875e-06,5.394441843032837
422,189.15076,188.63791,0.10740207,-1.9695345,0.010153285,1.4469085,-1.8621324,73.28709,549.9321,30.423264,106.81734,672.40753,29.800621,106.56103,60.223885,189.06348,191.0387,191.51898,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.395791530609131,7.867813110351562e-06,5.395799398422241
423,208.952,208.22125,0.11890315,-1.9896407,0.009331159,0.86011535,-1.8707376,73.32845,640.8745,27.268566,106.891,675.12024,26.218254,106.62409,53.48682,208.81744,211.17575,210.69153,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.392739534378052,8.344650268554688e-06,5.39274787902832
424,201.07121,201.44792,0.12586488,-1.9895405,0.009710169,1.086213,-1.8636756,73.39129,729.57666,35.88134,106.95143,714.6364,36.633266,106.688835,72.5146,201.48505,203.0079,202.31801,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.492307186126709,6.4373016357421875e-06,5.492313623428345
425,207.0321,206.88231,0.11246255,-1.9815804,0.009360348,0.8850153,-1.8691179,73.45587,599.27234,35.357414,107.0255,621.35443,31.843962,106.769066,67.20138,206.66568,207.43427,207.59158,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.359477519989014,6.9141387939453125e-06,5.359484434127808
426,203.75484,204.01782,0.098380424,-1.9818877,0.009507909,0.8079354,-1.8835073,73.50987,699.932,27.656754,107.09526,751.5321,32.478737,106.832466,60.13549,204.40181,205.81506,206.09552,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.644625663757324,7.62939453125e-06,5.6446332931518555
427,198.92258,199.08418,0.109312944,-1.9929947,0.009734313,0.56740236,-1.8836818,73.58373,654.5098,37.993298,107.17286,650.2648,39.593018,106.9043,77.58632,198.47424,199.83492,200.0112,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.357205152511597,7.152557373046875e-06,5.35721230506897
428,208.46295,208.23509,0.10767805,-1.98196,0.0093021365,0.72244895,-1.874282,73.64499,577.7124,27.943508,107.22586,514.9921,27.2365,106.96136,55.180008,208.2421,209.31842,209.69531,4248.745,1000.0,0.9251624031094909,0.9013250722590731,0.9349098590607513,1.0,5.352243900299072,7.62939453125e-06,5.3522515296936035
429,192.71277,192.90941,0.095875405,-1.9792645,0.010017347,1.0985147,-1.8833891,73.70109,687.1583,37.4293,107.2983,761.6177,37.218456,107.02982,74.64775,192.96338,194.90543,194.56494,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.390712261199951,34.39443063735962,39.78514289855957
430,201.29752,201.42612,0.101624295,-1.9977103,0.00960754,1.2800634,-1.8960861,73.764305,1004.63916,48.985466,107.35577,936.4448,44.033585,107.076935,93.01905,202.31743,203.30026,203.72661,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.673156261444092,8.106231689453125e-06,5.673164367675781
431,201.58295,201.544,0.08987963,-1.9895668,0.009669624,0.998545,-1.8996872,73.825775,696.64825,33.95597,107.41011,624.83167,30.403973,107.13487,64.35994,201.91417,203.70479,203.13644,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.562404632568359,7.152557373046875e-06,5.562411785125732
432,206.79509,206.62386,0.11916391,-1.9880043,0.009414989,1.0369943,-1.8688405,73.889244,474.3081,27.05236,107.50122,643.6353,30.358677,107.213974,57.411037,206.03517,207.06125,207.02858,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.554450750350952,8.106231689453125e-06,5.554458856582642
433,197.84906,198.13501,0.10718669,-1.982511,0.009761939,1.0386595,-1.8753244,73.93483,831.114,38.967194,107.546646,749.3852,38.801495,107.27151,77.76869,198.78053,200.93222,200.55614,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.381066799163818,6.9141387939453125e-06,5.381073713302612
434,197.1063,197.47641,0.14118622,-1.9829893,0.009792735,0.96151346,-1.8418031,73.99437,926.7692,35.140846,107.58652,709.0898,30.484776,107.32602,65.625626,198.11865,199.45168,199.1576,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.432853937149048,6.9141387939453125e-06,5.432860851287842
435,213.91159,214.04694,0.10798231,-1.997078,0.009186703,0.66743916,-1.8890957,74.05868,545.1537,20.39711,107.66565,479.3942,21.134476,107.40199,41.531586,213.76892,214.61458,214.62051,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.354274034500122,6.9141387939453125e-06,5.354280948638916
436,204.08383,204.42743,0.116045445,-1.9854745,0.009497676,1.6212671,-1.869429,74.12408,754.7206,38.187855,107.7461,932.542,37.659386,107.45852,75.847244,204.1938,205.73923,206.25119,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.420184850692749,8.344650268554688e-06,5.420193195343018
437,196.54451,196.61276,0.09957517,-1.993926,0.009939557,0.71644956,-1.8943509,74.18181,603.30646,35.327805,107.79866,645.33936,33.29013,107.51718,68.617935,196.26895,197.80026,198.00345,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.337295055389404,5.9604644775390625e-06,5.337301015853882
438,202.28854,202.31232,0.110965565,-1.9851851,0.0096017225,0.81168777,-1.8742195,74.23675,504.69397,26.033466,107.87629,552.55853,29.85683,107.58509,55.890297,202.21678,203.75752,203.77809,4068.9094,961.5,0.885988272097185,0.9032026761398443,0.9349098590607513,1.0,5.58843994140625,6.9141387939453125e-06,5.588446855545044
439,199.37247,199.45099,0.11067563,-1.9769783,0.009734399,0.9684906,-1.8663027,74.296715,541.68475,27.374624,107.9217,593.9724,29.265942,107.63978,56.640564,198.68753,199.72089,200.19489,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.392270088195801,35.39514684677124,40.78741693496704
440,203.22333,203.50287,0.11179575,-1.9834973,0.009542134,0.7244916,-1.8717015,74.35461,660.38214,34.203163,107.97756,535.84314,30.212835,107.701866,64.416,203.70905,204.66476,204.84079,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.414048194885254,7.3909759521484375e-06,5.414055585861206
441,205.06758,205.01816,0.102961525,-1.9852567,0.009475933,0.5234861,-1.8822951,74.41874,771.5309,32.675945,108.042206,1220.0966,27.736069,107.75827,60.412014,204.30667,206.71953,207.09026,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.635066032409668,9.059906005859375e-06,5.635075092315674
442,196.83365,196.37564,0.14359617,-1.9916028,0.009829864,0.91821134,-1.8480066,74.476395,917.84894,40.13158,108.121796,1034.9897,42.390633,107.85096,82.52222,196.16943,198.38788,197.87073,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.463573694229126,8.344650268554688e-06,5.4635820388793945
443,191.99397,192.11905,0.10990378,-1.9812224,0.010070536,1.0429353,-1.8713186,74.53989,636.55524,29.521091,108.206825,595.95795,29.255272,107.925476,58.776363,191.79733,194.33081,194.02203,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.416593313217163,7.62939453125e-06,5.416600942611694
444,210.59496,210.2532,0.10571194,-1.9849539,0.009243214,0.73407555,-1.879242,74.604576,1150.8782,70.9057,108.26374,1476.2255,74.40694,107.97416,145.31264,209.77219,211.8097,211.62427,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.4231178760528564,7.867813110351562e-06,5.423125743865967
445,207.34688,207.5525,0.12069142,-1.986698,0.009387105,1.879148,-1.8660066,74.66254,962.1886,40.401817,108.32596,568.97864,27.288967,108.03468,67.69078,207.01224,208.36737,208.05713,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.614429473876953,8.106231689453125e-06,5.614437580108643
446,200.25449,199.87314,0.116730094,-1.9827094,0.009685814,1.0768332,-1.8659793,74.71681,1098.9562,53.3451,108.40422,1136.4882,57.549114,108.104294,110.89421,199.02283,200.2241,200.05615,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.371854782104492,6.198883056640625e-06,5.371860980987549
447,208.8841,208.90077,0.12507537,-1.9948261,0.009373936,0.71229243,-1.8697507,74.77153,553.72424,24.704039,108.474556,487.46234,27.402996,108.190094,52.107033,208.6159,210.60767,210.53384,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.454332590103149,6.9141387939453125e-06,5.454339504241943
448,209.82541,210.14165,0.11840171,-1.9925303,0.009258929,0.5740337,-1.8741286,74.835075,1337.8917,56.183437,108.538864,1419.8639,63.90473,108.254456,120.088165,209.8064,212.07944,211.87144,4254.2812,1000.0,0.9263684091514776,0.9109248423282257,0.9349098590607513,1.0,5.416702747344971,1.2874603271484375e-05,5.416715621948242
449,207.00357,206.3342,0.11874823,-1.9903613,0.00938171,1.2774724,-1.8716131,74.89546,767.94714,31.82494,108.602684,796.1327,33.00769,108.31403,64.83263,206.67569,207.71301,207.78354,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.453836441040039,33.91291570663452,39.36675214767456
450,197.69864,198.06073,0.108805954,-1.9864135,0.009758227,1.0693692,-1.8776076,74.96137,1155.4817,44.07861,108.69347,920.4083,38.16942,108.38227,82.24803,196.73962,199.03392,198.67148,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.592051267623901,7.62939453125e-06,5.592058897018433
451,184.32597,184.47972,0.09465727,-1.9688194,0.010409942,1.2223741,-1.8741621,75.02123,585.7143,27.139511,108.75335,620.1726,33.810165,108.44131,60.949677,184.58614,187.93375,187.50534,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.441098213195801,7.152557373046875e-06,5.441105365753174
452,205.99843,206.09296,0.117048785,-1.9837406,0.009398761,1.1328585,-1.8666918,75.080055,647.1458,24.90215,108.82334,644.02313,25.394848,108.50521,50.296997,206.31824,208.13382,207.64001,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.651276588439941,6.9141387939453125e-06,5.651283502578735
453,191.02911,190.37376,0.11964093,-1.9828598,0.010116413,0.96885824,-1.8632189,75.138794,859.81067,38.01731,108.89695,900.601,42.00985,108.57444,80.02716,192.0073,193.79637,193.62328,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.851512432098389,5.9604644775390625e-06,5.851518392562866
454,196.93137,196.11943,0.08575638,-1.9813792,0.00987829,1.10092,-1.8956227,75.20324,324.30862,19.784866,108.976814,460.03046,20.728462,108.661446,40.51333,197.02579,198.90729,198.54991,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.682854652404785,8.821487426757812e-06,5.682863473892212
455,203.40718,203.16957,0.116944686,-1.9827007,0.009535027,1.1628749,-1.865756,75.26412,535.2617,24.620901,109.05869,597.881,25.174881,108.72557,49.795784,204.27487,205.27753,205.34262,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.7249226570129395,8.58306884765625e-06,5.724931240081787
456,204.06409,204.09389,0.11748322,-1.9914504,0.009585012,0.91536075,-1.8739672,75.31966,658.38586,30.325357,109.11646,548.08624,26.19696,108.78838,56.522316,203.95158,205.31107,204.9104,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.38895583152771,7.62939453125e-06,5.388963460922241
457,193.74504,193.46141,0.14851126,-1.9762309,0.009922617,1.0975723,-1.8277196,75.37339,774.12915,32.81237,109.18895,1048.9673,35.69638,108.84619,68.50875,193.89398,194.909,195.24768,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.482519149780273,6.9141387939453125e-06,5.482526063919067
458,204.15594,203.7133,0.10516623,-1.986154,0.0095315445,0.7925669,-1.8809878,75.42917,593.5791,24.63087,109.248985,583.76196,25.78555,108.916245,50.41642,203.51817,205.10973,205.07928,4099.195,957.0,0.8925853703154306,0.9073704297597122,0.9349098590607513,1.0,5.568991661071777,6.4373016357421875e-06,5.568998098373413
459,197.64563,198.20694,0.11326063,-1.9842436,0.009735883,1.9763161,-1.870983,75.48228,719.7226,28.705334,109.31079,553.9203,29.804134,108.96995,58.509468,198.49207,200.1841,200.24493,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.6972551345825195,35.220524072647095,40.917779207229614
460,204.40912,204.28537,0.11883446,-1.9840596,0.009503377,0.8694383,-1.8652251,75.54112,701.75635,31.287924,109.37998,638.5117,33.279907,109.0221,64.56783,203.77866,205.6435,205.30154,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.600610256195068,8.821487426757812e-06,5.600619077682495
461,208.77051,208.45375,0.09619901,-1.9792331,0.009265166,0.8320734,-1.8830341,75.60606,801.0476,29.685091,109.44604,569.9622,27.558075,109.11054,57.243164,208.3576,210.03996,209.34299,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.375496864318848,6.4373016357421875e-06,5.375503301620483
462,211.21947,211.69388,0.13013735,-1.991793,0.009246488,0.92563117,-1.8616557,75.65419,642.6274,29.122154,109.50396,466.22525,28.922342,109.159035,58.044495,211.84384,213.26782,212.73732,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.4116010665893555,7.62939453125e-06,5.411608695983887
463,197.05197,197.51617,0.10407446,-1.9906741,0.00985869,1.2892464,-1.8865997,75.70933,1045.4501,31.06197,109.56081,729.86176,34.379436,109.225075,65.44141,196.8833,198.116,198.63188,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.57740330696106,6.67572021484375e-06,5.577409982681274
464,183.78578,184.04144,0.116559654,-1.9797238,0.010392281,1.6147218,-1.8631642,75.772514,1214.0365,49.08015,109.62146,917.67413,44.42916,109.28606,93.50931,183.42558,184.55576,185.22662,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.367473363876343,7.152557373046875e-06,5.367480516433716
465,195.58849,194.9164,0.10105249,-1.9706855,0.009883084,0.8109528,-1.869633,75.823456,767.26245,38.42195,109.681175,822.72253,42.157745,109.36125,80.5797,196.18912,197.39478,197.46753,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.419848203659058,7.62939453125e-06,5.419855833053589
466,193.54675,194.04953,0.09454432,-1.9812465,0.009984933,0.78140754,-1.8867022,75.890045,672.5077,45.355423,109.75311,726.00903,43.57832,109.42901,88.93375,193.65826,195.66495,195.24844,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.431320428848267,6.67572021484375e-06,5.4313271045684814
467,193.78275,193.59602,0.11313518,-1.9820248,0.010004295,0.90639323,-1.8688896,75.94258,811.2463,39.20797,109.82565,819.39874,39.03357,109.50079,78.24154,193.20987,194.75285,194.7348,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.487863063812256,7.152557373046875e-06,5.487870216369629
468,198.88828,198.6336,0.11671895,-1.9772934,0.0097002,1.9333373,-1.8605745,76.005714,626.90375,34.381653,109.8987,726.6761,34.64579,109.56192,69.02744,198.4557,199.9125,200.67659,4253.633,1000.0,0.926227041013681,0.9082873187612378,0.9349098590607513,1.0,5.471552133560181,7.152557373046875e-06,5.471559286117554
469,200.25153,200.64151,0.12645428,-1.9927943,0.00972574,0.8082744,-1.86634,76.062874,664.53217,30.042383,109.9607,600.7567,30.669384,109.607506,60.71177,200.68295,201.97073,202.46957,4273.6685,1000.0,0.9305914139834582,0.909930123737151,0.9349098590607513,1.0,5.518381357192993,46.246253967285156,51.76463532447815
470,205.34866,205.04219,0.13443314,-1.9867254,0.009443275,1.7303016,-1.8522923,76.1407,1314.5371,72.62442,110.018936,1079.2726,75.85295,109.66142,148.47737,204.0315,204.96465,205.21689,4273.6685,1000.0,0.9305914139834582,0.909930123737151,0.9349098590607513,1.0,5.6064231395721436,7.152557373046875e-06,5.606430292129517
471,202.12424,201.9769,0.11443359,-1.9825753,0.009566493,0.82625455,-1.8681417,76.18576,636.508,35.30532,110.0777,608.00085,34.669865,109.72694,69.97519,201.88824,203.71298,203.99646,4273.6685,1000.0,0.9305914139834582,0.909930123737151,0.9349098590607513,1.0,5.546203136444092,6.9141387939453125e-06,5.546210050582886
472,193.00699,192.81955,0.099202424,-1.9845394,0.010019287,1.4983913,-1.885337,76.25567,911.92267,30.074036,110.149826,836.8177,36.85122,109.79505,66.925255,192.12488,193.39307,192.834,4273.6685,1000.0,0.9305914139834582,0.909930123737151,0.9349098590607513,1.0,5.423407554626465,7.3909759521484375e-06,5.423414945602417
473,202.1562,202.35905,0.11946321,-1.9904952,0.009632244,0.9800785,-1.871032,76.31557,715.19086,38.28881,110.22259,657.7454,33.2762,109.8581,71.56501,201.84818,202.73021,203.20416,4273.6685,1000.0,0.9305914139834582,0.909930123737151,0.9349098590607513,1.0,5.4798743724823,7.867813110351562e-06,5.47988224029541
